From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_000890	-1.93	0.128	63.34	3762	Homo sapiens	potassium voltage-gated channel subfamily J member 5(KCNJ5)	KCNJ5
NM_000893	-2.09	0.244	4.24	3827	Homo sapiens	kininogen 1(KNG1)	kng1
NM_000896	-3.86	0.0726	12.64	4051	Homo sapiens	cytochrome P450 family 4 subfamily F member 3(CYP4F3)	cyp4f3
NM_000898	-4.88	0.138	411.7	4129	Homo sapiens	monoamine oxidase B(MAOB)	MAOB
NM_000899	-2.34	0.123	64823.86	4254	Homo sapiens	KIT ligand(KITLG)	KITLG
NM_000900	-3.82	0.168	257150.5	4256	Homo sapiens	matrix Gla protein(MGP)	MGP
NM_000909	-8.36	0.224	118918.56	4886	Homo sapiens	neuropeptide Y receptor Y1(NPY1R)	NPY1R
NM_000911	-3.79	0.191	568.85	4985	Homo sapiens	opioid receptor delta 1(OPRD1)	OPRD1
NM_000912	-2.61	0.0657	58.46	4986	Homo sapiens	opioid receptor kappa 1(OPRK1)	OPRK1
NM_000922	-1.48	0.281	9127.47	5140	Homo sapiens	phosphodiesterase 3B(PDE3B)	PDE3B
NM_000924	-2.53	0.061	15.61	5153	Homo sapiens	phosphodiesterase 1B(PDE1B)	pde1b
NM_000926	-11.62	0.101	428141.99	5241	Homo sapiens	progesterone receptor(PGR)	PGR
NM_000928	-2.31	0.0757	16.13	5319	Homo sapiens	phospholipase A2 group IB(PLA2G1B)	PLA2G1B
NM_000934	-2.55	0.305	537.83	5345	Homo sapiens	serpin family F member 2(SERPINF2)	SERPINF2
NM_000940	-5.26	0.28	1701.54	5446	Homo sapiens	paraoxonase 3(PON3)	PON3
NM_000949	-6.35	0.134	1002865.28	5618	Homo sapiens	prolactin receptor(PRLR)	PRLR
NM_000952	-1.31	0.158	116.15	5724	Homo sapiens	platelet activating factor receptor(PTAFR)	ptafr
NM_000954	-3.27	0.387	199.88	5730	Homo sapiens	prostaglandin D2 synthase(PTGDS)	PTGDS
NM_000970	-2.48	0.217	852.24	6128	Homo sapiens	ribosomal protein L6(RPL6)	RPL6
NM_000975	-1.97	0.476	16057.02	6135	Homo sapiens	ribosomal protein L11(RPL11)	RPL11
NM_001001344	-4.32	0.346	136.58	492	Homo sapiens	ATPase plasma membrane Ca2+ transporting 3(ATP2B3)	ATP2B3
NM_001001346	-1.04	0.257	159.34	49861	Homo sapiens	claudin 20(CLDN20)	CLDN20
NM_001001389	-2.54	0.154	37430.5	960	Homo sapiens	CD44 molecule (Indian blood group)(CD44)	CD44
NM_001001390	-3.09	0.353	35973.9	960	Homo sapiens	CD44 molecule (Indian blood group)(CD44)	CD44
NM_001001395	-6.4	0.3	1277.52	55885	Homo sapiens	LIM domain only 3(LMO3)	LMO3
NM_001001411	-3.74	0.209	1151.14	163223	Homo sapiens	zinc finger protein 676(ZNF676)	ZNF676
NM_001001412	-1.17	0.329	107.18	255022	Homo sapiens	calcium homeostasis modulator 1(CALHM1)	calhm1
NM_001001413	-2.82	0.23	14.27	283767	Homo sapiens	golgin A6 family-like 1(GOLGA6L1)	GOLGA6L1
NM_001001414	-3.61	0.269	1251.11	342897	Homo sapiens	non-specific cytotoxic cell receptor protein 1 homolog (zebrafish)(NCCRP1)	NCCRP1
NM_001001418	-1.25	0.317	15.11	414060	Homo sapiens	TBC1 domain family member 3C(TBC1D3C)	TBC1D3C
NM_001001431	-6.11	0.0931	69.24	7139	Homo sapiens	troponin T2, cardiac type(TNNT2)	TNNT2
NM_001001432	-6.14	0.0648	70.45	7139	Homo sapiens	troponin T2, cardiac type(TNNT2)	TNNT2
NM_001001480	-1.55	0.347	2.93	439915	Homo sapiens	keratin associated protein 5-5(KRTAP5-5)	Krtap5-5
NM_001001485	-5.22	0.078	4599.68	27032	Homo sapiens	ATPase secretory pathway Ca2+ transporting 1(ATP2C1)	ATP2C1
NM_001001502	-2.49	0.168	162.33	6620	Homo sapiens	synuclein beta(SNCB)	SNCB
NM_001001548	-4.69	0.144	2190.05	948	Homo sapiens	CD36 molecule(CD36)	CD36
NM_001001551	-1.64	0.09	465.4	414328	Homo sapiens	IDNK, gluconokinase(IDNK)	IDNK
NM_001001556	-1.19	0.147	8527.45	2585	Homo sapiens	galactokinase 2(GALK2)	GALK2
NM_001001561	-1.01	0.208	4210.02	26088	Homo sapiens	golgi associated, gamma adaptin ear containing, ARF binding protein 1(GGA1)	GGA1
NM_001001573	-3.51	0.0929	61.22	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001575	-4.98	0.0791	54.01	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001576	-4.79	0.0639	50.93	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001577	-4.19	0.136	31.65	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001581	-3.58	0.0631	54.62	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001583	-4.26	0.0855	66.99	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001584	-4.75	0.135	78.13	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001585	-3.96	0.087	47.32	5152	Homo sapiens	phosphodiesterase 9A(PDE9A)	PDE9A
NM_001001658	-2.22	0.141	4.65	135924	Homo sapiens	olfactory receptor family 9 subfamily A member 2(OR9A2)	OR9A2
NM_001001667	-1.33	0.347	2.51	346517	Homo sapiens	olfactory receptor family 6 subfamily V member 1(OR6V1)	OR6V1
NM_001001670	-1.02	0.537	4.25	389763	Homo sapiens	SPATA31 subfamily D member 1(SPATA31D1)	SPATA31D1
NM_001001710	-2.32	0.0605	123.46	401565	Homo sapiens	family with sequence similarity 166 member A(FAM166A)	FAM166A
NM_001001715	-2.14	0.0537	782.81	10160	Homo sapiens	FERM, ARH/RhoGEF and pleckstrin domain protein 1(FARP1)	FARP1
NM_001001734	-6.35	0.141	81.39	480	Homo sapiens	ATPase Na+/K+ transporting subunit alpha 4(ATP1A4)	ATP1A4
NM_001001740	-1.71	0.108	2491.15	64326	Homo sapiens	ring finger and WD repeat domain 2(RFWD2)	RFWD2
NM_001001802	-2.05	0.183	9.46	402317	Homo sapiens	olfactory receptor family 2 subfamily A member 42(OR2A42)	OR2A42
NM_001001912	-1.29	0.347	2.45	26686	Homo sapiens	olfactory receptor family 4 subfamily E member 2(OR4E2)	or4e2
NM_001001913	-3.5	0.229	11.32	79473	Homo sapiens	olfactory receptor family 52 subfamily N member 1(OR52N1)	OR52N1
NM_001001922	-5.52	0.0701	45.75	390075	Homo sapiens	olfactory receptor family 52 subfamily N member 5(OR52N5)	OR52N5
NM_001001923	-2.56	0.347	5.89	392391	Homo sapiens	olfactory receptor family 5 subfamily C member 1(OR5C1)	OR5C1
NM_001001924	-2.53	0.159	13712.38	57509	Homo sapiens	microtubule associated tumor suppressor 1(MTUS1)	MTUS1
NM_001001925	-2.07	0.161	12361.92	57509	Homo sapiens	microtubule associated tumor suppressor 1(MTUS1)	MTUS1
NM_001001938	-1.47	0.0806	2354.45	286223	Homo sapiens	chromosome 9 open reading frame 47(C9orf47)	C9orf47
NM_001001959	-1.32	0.347	2.5	391189	Homo sapiens	olfactory receptor family 11 subfamily L member 1(OR11L1)	or11l1
NM_001001963	-1.11	0.347	2.16	391190	Homo sapiens	olfactory receptor family 2 subfamily L member 8 (gene/pseudogene)(OR2L8)	OR2L8
NM_001001968	-2.41	0.347	5.33	341799	Homo sapiens	olfactory receptor family 6 subfamily S member 1(OR6S1)	OR6S1
NM_001001971	-4.29	0.353	841.45	220965	Homo sapiens	family with sequence similarity 13 member C(FAM13C)	FAM13C
NM_001001991	-3.66	0.363	384.37	25891	Homo sapiens	peptidase domain containing associated with muscle regeneration 1(PAMR1)	PAMR1
NM_001002	-5.79	0.0568	70186.24	6175	Homo sapiens	ribosomal protein lateral stalk subunit P0(RPLP0)	RPLP0
NM_001002002	-1.38	0.101	2076.61	51292	Homo sapiens	guanosine monophosphate reductase 2(GMPR2)	GMPR2
NM_001002235	-10.24	0.0712	20404.75	5265	Homo sapiens	serpin family A member 1(SERPINA1)	serpina1
NM_001002236	-6.86	0.22	8887.22	5265	Homo sapiens	serpin family A member 1(SERPINA1)	serpina1
NM_001002243	-1.54	0.0613	17469.56	54812	Homo sapiens	aftiphilin(AFTPH)	AFTPH
NM_001002246	-2.6	0.0608	3132.6	51529	Homo sapiens	anaphase promoting complex subunit 11(ANAPC11)	ANAPC11
NM_001002248	-1.54	0.299	1814.17	51529	Homo sapiens	anaphase promoting complex subunit 11(ANAPC11)	ANAPC11
NM_001002254	-6.93	0.143	569.02	158835	Homo sapiens	acyl-CoA wax alcohol acyltransferase 2(AWAT2)	AWAT2
NM_001002265	-1.13	0.154	8551.55	220972	Homo sapiens	membrane associated ring-CH-type finger 8(MARCH8)	MARCH8
NM_001002266	-1.02	0.455	1292.84	220972	Homo sapiens	membrane associated ring-CH-type finger 8(MARCH8)	MARCH8
NM_001002273	-5.84	0.148	24.37	2213	Homo sapiens	Fc fragment of IgG receptor IIb(FCGR2B)	Fcgr2b
NM_001002274	-5.79	0.148	22.82	2213	Homo sapiens	Fc fragment of IgG receptor IIb(FCGR2B)	Fcgr2b
NM_001002275	-5.73	0.161	21.8	2213	Homo sapiens	Fc fragment of IgG receptor IIb(FCGR2B)	Fcgr2b
NM_001002294	-1.03	0.632	46.93	2328	Homo sapiens	flavin containing monooxygenase 3(FMO3)	FMO3
NM_001002837	-1.47	0.1	272.02	27124	Homo sapiens	inositol polyphosphate-5-phosphatase J(INPP5J)	INPP5J
NM_001002862	-1.54	0.317	522.52	91319	Homo sapiens	derlin 3(DERL3)	DERL3
NM_001002905	-4.37	0.0993	93.78	26494	Homo sapiens	olfactory receptor family 8 subfamily G member 1 (gene/pseudogene)(OR8G1)	or8g1
NM_001002911	-8.99	0.329	508.88	124274	Homo sapiens	G protein-coupled receptor 139(GPR139)	GPR139
NM_001002912	-2.31	0.431	159.78	127254	Homo sapiens	glutamate rich 3(ERICH3)	ERICH3
NM_001002913	-1.6	0.529	1799.97	138428	Homo sapiens	peptidyl-tRNA hydrolase 1 homolog(PTRH1)	PTRH1
NM_001002917	-3.93	0.134	15.29	283159	Homo sapiens	olfactory receptor family 8 subfamily D member 1(OR8D1)	OR8D1
NM_001002918	-2.1	0.276	10.5	283160	Homo sapiens	olfactory receptor family 8 subfamily D member 2 (gene/pseudogene)(OR8D2)	OR8D2
NM_001002920	-2.65	0.131	5.44	340441	Homo sapiens	POTE ankyrin domain family member A(POTEA)	POTEA
NM_001002925	-1.3	0.347	2.47	338675	Homo sapiens	olfactory receptor family 5 subfamily AP member 2(OR5AP2)	or5ap2
NM_001003396	-1.1	0.144	565.65	7164	Homo sapiens	tumor protein D52-like 1(TPD52L1)	TPD52L1
NM_001003406	-8.01	0.268	1759.32	8911	Homo sapiens	calcium voltage-gated channel subunit alpha1 I(CACNA1I)	CACNA1I
NM_001003407	-1.42	0.262	19460.77	3983	Homo sapiens	actin binding LIM protein 1(ABLIM1)	ABLIM1
NM_001003443	-6.57	0.136	95.28	390083	Homo sapiens	olfactory receptor family 56 subfamily A member 3(OR56A3)	OR56A3
NM_001003665	-6.46	0.34	1334.56	375057	Homo sapiens	stum, mechanosensory transduction mediator homolog(STUM)	STUM
NM_001003675	-5.06	0.0752	578.47	753	Homo sapiens	low density lipoprotein receptor class A domain containing 4(LDLRAD4)	LDLRAD4
NM_001003677	-1.05	0.24	4161.55	79096	Homo sapiens	chromosome 11 open reading frame 49(C11orf49)	C11ORF49
NM_001003678	-1.54	0.178	390.26	79096	Homo sapiens	chromosome 11 open reading frame 49(C11orf49)	C11ORF49
NM_001003715	-2.36	0.091	725.99	9400	Homo sapiens	RecQ like helicase 5(RECQL5)	RECQL5
NM_001003760	-1.05	0.274	990.58	401265	Homo sapiens	kelch like family member 31(KLHL31)	KLHL31
NM_001003788	-1.09	0.0535	2869.59	92335	Homo sapiens	STE20-related kinase adaptor alpha(STRADA)	STRADA
NM_001003790	-1.34	0.0505	1388.34	11160	Homo sapiens	ER lipid raft associated 2(ERLIN2)	ERLIN2
NM_001003795	-2.69	0.186	537.81	389524	Homo sapiens	GTF2I repeat domain containing 2B(GTF2IRD2B)	gtf2ird2b
NM_001003806	-11.1	0.346	2368.74	445347	Homo sapiens	TCR gamma alternate reading frame protein(TARP)	TARP
NM_001003809	-1.31	0.594	54.2	9229	Homo sapiens	DLG associated protein 1(DLGAP1)	DLGAP1
NM_001003810	-1.47	0.268	5618.28	3184	Homo sapiens	heterogeneous nuclear ribonucleoprotein D(HNRNPD)	HNRNPD
NM_001003811	-1.3	0.208	40.35	56159	Homo sapiens	testis expressed 11(TEX11)	TEX11
NM_001003841	-1.58	0.398	8.32	340024	Homo sapiens	solute carrier family 6 member 19(SLC6A19)	SLC6A19
NM_001003937	-2.57	0.255	28.95	388951	Homo sapiens	TSPY like 6(TSPYL6)	TSPYL6
NM_001003943	-2.77	0.0944	2231.71	90427	Homo sapiens	Bcl2 modifying factor(BMF)	BMF
NM_001004051	-1.59	0.0742	3190.79	114928	Homo sapiens	G protein-coupled receptor associated sorting protein 2(GPRASP2)	GPRASP2
NM_001004057	-1.05	0.13	382.52	2868	Homo sapiens	G protein-coupled receptor kinase 4(GRK4)	GRK4
NM_001004134	-1.72	0.238	45.28	121275	Homo sapiens	olfactory receptor family 10 subfamily AD member 1(OR10AD1)	OR10AD1
NM_001004137	-1.31	0.347	2.48	119772	Homo sapiens	olfactory receptor family 52 subfamily M member 1(OR52M1)	or52m1
NM_001004297	-1	0.397	30.97	79290	Homo sapiens	olfactory receptor family 13 subfamily A member 1(OR13A1)	OR13A1
NM_001004301	-1.04	0.228	6291.35	126017	Homo sapiens	zinc finger protein 813(ZNF813)	ZNF813
NM_001004303	-7.38	0.208	440.17	199920	Homo sapiens	chromosome 1 open reading frame 168(C1orf168)	C1orf168
NM_001004306	-3.85	0.321	735.59	339184	Homo sapiens	coiled-coil domain containing 144 family, N-terminal like(CCDC144NL)	CCDC144NL
NM_001004319	-1.26	0.285	17.18	391104	Homo sapiens	von Hippel-Lindau tumor suppressor like(VHLL)	VHLL
NM_001004320	-3.18	0.223	325.49	392636	Homo sapiens	alkylglycerol monooxygenase(AGMO)	AGMO
NM_001004325	-1.49	0.297	127.8	440021	Homo sapiens	keratin associated protein 5-2(KRTAP5-2)	KRTAP5-2
NM_001004329	-1.25	0.347	2.38	440097	Homo sapiens	developing brain homeobox 2(DBX2)	DBX2
NM_001004330	-1.98	0.342	58.47	440107	Homo sapiens	pleckstrin homology and RhoGEF domain containing G7(PLEKHG7)	PLEKHG7
NM_001004340	-4.3	0.347	19.73	2210	Homo sapiens	Fc fragment of IgG receptor Ib(FCGR1B)	FCGR1B
NM_001004342	-3.22	0.099	259.48	440730	Homo sapiens	tripartite motif containing 67(TRIM67)	TRIM67
NM_001004356	-1.65	0.241	15381.33	53834	Homo sapiens	fibroblast growth factor receptor-like 1(FGFRL1)	FGFRL1
NM_001004360	-6.91	0.344	120.49	57628	Homo sapiens	dipeptidyl peptidase like 10(DPP10)	DPP10
NM_001004416	-3.28	0.0715	9.57	89766	Homo sapiens	uromodulin like 1(UMODL1)	UMODL1
NM_001004426	-2.02	0.0779	2738.14	8398	Homo sapiens	phospholipase A2 group VI(PLA2G6)	PLA2G6
NM_001004434	-1.32	0.339	185.59	7780	Homo sapiens	solute carrier family 30 member 2(SLC30A2)	SLC30A2
NM_001004441	-5.53	0.2	1544.2	340120	Homo sapiens	ankyrin repeat domain 34B(ANKRD34B)	ANKRD34B
NM_001004453	-1.37	0.347	2.59	392390	Homo sapiens	olfactory receptor family 1 subfamily L member 6(OR1L6)	OR1L6
NM_001004456	-2.44	0.142	5.42	125963	Homo sapiens	olfactory receptor family 1 subfamily M member 1(OR1M1)	OR1M1
NM_001004460	-1.04	0.347	2.06	341276	Homo sapiens	olfactory receptor family 10 subfamily A member 2(OR10A2)	OR10A2
NM_001004461	-2.18	0.141	4.52	390093	Homo sapiens	olfactory receptor family 10 subfamily A member 6 (gene/pseudogene)(OR10A6)	OR10A6
NM_001004466	-1.51	0.347	2.84	284433	Homo sapiens	olfactory receptor family 10 subfamily H member 5(OR10H5)	OR10H5
NM_001004473	-1.26	0.347	2.4	391109	Homo sapiens	olfactory receptor family 10 subfamily K member 1(OR10K1)	OR10K1
NM_001004474	-1.38	0.347	2.6	219873	Homo sapiens	olfactory receptor family 10 subfamily S member 1(OR10S1)	OR10S1
NM_001004475	-5.44	0.347	43.55	128360	Homo sapiens	olfactory receptor family 10 subfamily T member 2(OR10T2)	OR10T2
NM_001004476	-5.56	0.347	47.34	391107	Homo sapiens	olfactory receptor family 10 subfamily K member 2(OR10K2)	OR10K2
NM_001004484	-1.35	0.347	2.55	286365	Homo sapiens	olfactory receptor family 13 subfamily D member 1(OR13D1)	OR13D1
NM_001004488	-1.27	0.347	2.41	392138	Homo sapiens	olfactory receptor family 2 subfamily A member 25(OR2A25)	OR2A25
NM_001004491	-5.09	0.347	34.06	391191	Homo sapiens	olfactory receptor family 2 subfamily AK member 2(OR2AK2)	OR2AK2
NM_001004690	-1.3	0.347	2.46	127059	Homo sapiens	olfactory receptor family 2 subfamily M member 5(OR2M5)	OR2M5
NM_001004700	-2.82	0.347	7.06	219429	Homo sapiens	olfactory receptor family 4 subfamily C member 11(OR4C11)	OR4C11
NM_001004702	-1.29	0.347	2.44	256144	Homo sapiens	olfactory receptor family 4 subfamily C member 3(OR4C3)	OR4C3
NM_001004703	-2.2	0.347	4.58	119749	Homo sapiens	olfactory receptor family 4 subfamily C member 46(OR4C46)	OR4C46
NM_001004705	-1.29	0.347	2.45	390197	Homo sapiens	olfactory receptor family 4 subfamily D member 10(OR4D10)	OR4D10
NM_001004707	-2.05	0.141	4.14	124538	Homo sapiens	olfactory receptor family 4 subfamily D member 2(OR4D2)	OR4D2
NM_001004708	-1.17	0.347	2.25	219983	Homo sapiens	olfactory receptor family 4 subfamily D member 6(OR4D6)	OR4D6
NM_001004719	-3.94	0.347	15.39	390538	Homo sapiens	olfactory receptor family 4 subfamily M member 2(OR4M2)	OR4M2
NM_001004723	-2.09	0.407	18.74	390429	Homo sapiens	olfactory receptor family 4 subfamily N member 2(OR4N2)	OR4N2
NM_001004724	-2.84	0.347	7.14	390437	Homo sapiens	olfactory receptor family 4 subfamily N member 5(OR4N5)	OR4N5
NM_001004726	-1.23	0.347	2.35	390113	Homo sapiens	olfactory receptor family 4 subfamily X member 1 (gene/pseudogene)(OR4X1)	OR4X1
NM_001004729	-1.19	0.347	2.28	390195	Homo sapiens	olfactory receptor family 5 subfamily AN member 1(OR5AN1)	OR5AN1
NM_001004731	-3.16	0.347	8.96	390445	Homo sapiens	olfactory receptor family 5 subfamily AU member 1(OR5AU1)	or5au1
NM_001004737	-1.03	0.659	4.15	402135	Homo sapiens	olfactory receptor family 5 subfamily K member 2(OR5K2)	OR5K2
NM_001004750	-1.2	0.347	2.3	390058	Homo sapiens	olfactory receptor family 51 subfamily B member 6(OR51B6)	OR51B6
NM_001004759	-1.26	0.347	2.4	401665	Homo sapiens	olfactory receptor family 51 subfamily T member 1(OR51T1)	OR51T1
NM_001005162	-4.12	0.347	17.39	340980	Homo sapiens	olfactory receptor family 52 subfamily B member 6(OR52B6)	OR52B6
NM_001005165	-3.59	0.227	12.08	390081	Homo sapiens	olfactory receptor family 52 subfamily E member 4(OR52E4)	OR52E4
NM_001005167	-6.19	0.151	73.24	390078	Homo sapiens	olfactory receptor family 52 subfamily E member 6(OR52E6)	OR52E6
NM_001005168	-4.39	0.279	21	390079	Homo sapiens	olfactory receptor family 52 subfamily E member 8(OR52E8)	OR52E8
NM_001005173	-1.31	0.347	2.48	338751	Homo sapiens	olfactory receptor family 52 subfamily L member 1(OR52L1)	OR52L1
NM_001005174	-4.46	0.217	21.98	390077	Homo sapiens	olfactory receptor family 52 subfamily N member 2(OR52N2)	OR52N2
NM_001005175	-3.82	0.247	14.14	390072	Homo sapiens	olfactory receptor family 52 subfamily N member 4 (gene/pseudogene)(OR52N4)	OR52N4
NM_001005177	-1.21	0.347	2.32	119695	Homo sapiens	olfactory receptor family 52 subfamily R member 1 (gene/pseudogene)(OR52R1)	OR52R1
NM_001005178	-2.34	0.0596	11.45	120787	Homo sapiens	olfactory receptor family 52 subfamily W member 1(OR52W1)	OR52W1
NM_001005180	-1.92	0.155	3.79	387748	Homo sapiens	olfactory receptor family 56 subfamily B member 1(OR56B1)	OR56B1
NM_001005191	-4.79	0.351	2.59	125958	Homo sapiens	olfactory receptor family 7 subfamily D member 4(OR7D4)	OR7D4
NM_001005194	-4.31	0.151	82.09	390275	Homo sapiens	olfactory receptor family 8 subfamily A member 1(OR8A1)	OR8A1
NM_001005195	-1.77	0.517	7.49	219858	Homo sapiens	olfactory receptor family 8 subfamily B member 12(OR8B12)	OR8B12
NM_001005207	-1.66	0.166	2224.29	4591	Homo sapiens	tripartite motif containing 37(TRIM37)	TRIM37
NM_001005214	-2.02	0.141	4.05	440699	Homo sapiens	leucine rich repeat containing 52(LRRC52)	LRRC52
NM_001005234	-1.21	0.347	2.32	26735	Homo sapiens	olfactory receptor family 1 subfamily L member 3(OR1L3)	OR1L3
NM_001005241	-5.67	0.356	43.5	283694	Homo sapiens	olfactory receptor family 4 subfamily N member 4(OR4N4)	OR4N4
NM_001005242	-1.33	0.221	17261.18	5318	Homo sapiens	plakophilin 2(PKP2)	PKP2
NM_001005277	-1.21	0.223	4.28	81399	Homo sapiens	olfactory receptor family 4 subfamily F member 16(OR4F16)	OR4F16
NM_001005277	-1.21	0.223	4.28	81399	Homo sapiens	olfactory receptor family 4 subfamily F member 16(OR4F16)	OR4F16
NM_001005277	-1.21	0.223	4.28	81399	Homo sapiens	olfactory receptor family 4 subfamily F member 16(OR4F16)	OR4F16
NM_001005283	-1.33	0.347	2.51	219957	Homo sapiens	olfactory receptor family 9 subfamily Q member 2(OR9Q2)	or9q2
NM_001005287	-1.01	0.289	73.78	346528	Homo sapiens	olfactory receptor family 2 subfamily A member 1(OR2A1)	OR2A1
NM_001005289	-3.18	0.347	9.05	390067	Homo sapiens	olfactory receptor family 52 subfamily H member 1(OR52H1)	OR52H1
NM_001005337	-3.41	0.194	1806.24	5317	Homo sapiens	plakophilin 1(PKP1)	pkp1
NM_001005356	-4.34	0.131	20.27	404785	Homo sapiens	POTE ankyrin domain family member G(POTEG)	Poteg
NM_001005365	-2.63	0.136	5.82	340441	Homo sapiens	POTE ankyrin domain family member A(POTEA)	POTEA
NM_001005367	-3.24	0.0827	477.59	57348	Homo sapiens	tweety family member 1(TTYH1)	TTYH1
NM_001005404	-2.09	0.124	32266.64	388403	Homo sapiens	yippee like 2(YPEL2)	YPEL2
NM_001005405	-3.88	0.234	14.75	440051	Homo sapiens	keratin associated protein 5-11(KRTAP5-11)	KRTAP5-11
NM_001005407	-8.93	0.0703	15594.23	8912	Homo sapiens	calcium voltage-gated channel subunit alpha1 H(CACNA1H)	CACNA1H
NM_001005465	-3.28	0.0611	9.72	26533	Homo sapiens	olfactory receptor family 10 subfamily G member 3(OR10G3)	OR10G3
NM_001005466	-1.44	0.347	2.71	26534	Homo sapiens	olfactory receptor family 10 subfamily G member 2(OR10G2)	OR10G2
NM_001005467	-1.32	0.347	2.5	390271	Homo sapiens	olfactory receptor family 8 subfamily B member 3(OR8B3)	OR8B3
NM_001005469	-3.01	0.347	0.12	441608	Homo sapiens	olfactory receptor family 5 subfamily B member 3(OR5B3)	OR5B3
NM_001005501	-1.38	0.347	2.61	390431	Homo sapiens	olfactory receptor family 4 subfamily K member 2(OR4K2)	OR4K2
NM_001005513	-1.23	0.347	2.35	403257	Homo sapiens	olfactory receptor family 4 subfamily C member 45(OR4C45)	OR4C45
NM_001005527	-3.8	0.228	16.97	151647	Homo sapiens	family with sequence similarity 19 member A4, C-C motif chemokine like(FAM19A4)	FAM19A4
NM_001005609	-1.71	0.197	451.59	1896	Homo sapiens	ectodysplasin A(EDA)	EDA
NM_001005738	-2.96	0.413	0.81	2358	Homo sapiens	formyl peptide receptor 2(FPR2)	FPR2
NM_001005741	-1.23	0.388	2652.54	2629	Homo sapiens	glucosylceramidase beta(GBA)	GBA
NM_001005744	-2.38	0.0571	6510.08	8650	Homo sapiens	NUMB, endocytic adaptor protein(NUMB)	NUMB
NM_001005752	-4.14	0.218	1365.2	2707	Homo sapiens	gap junction protein beta 3(GJB3)	GJB3
NM_001005910	-1.84	0.244	3890.39	51447	Homo sapiens	inositol hexakisphosphate kinase 2(IP6K2)	IP6K2
NM_001005914	-1.26	0.0736	1041.49	7869	Homo sapiens	semaphorin 3B(SEMA3B)	SEMA3B
NM_001005922	-2.91	0.165	850.18	387264	Homo sapiens	keratin associated protein 5-1(KRTAP5-1)	Krtap5-1
NM_001006641	-1.23	0.205	9466.55	114789	Homo sapiens	solute carrier family 25 member 25(SLC25A25)	SLC25A25
NM_001006943	-8.66	0.301	1169.67	2046	Homo sapiens	EPH receptor A8(EPHA8)	EPHA8
NM_001007033	-1.22	0.347	2.33	93978	Homo sapiens	C-type lectin domain family 6 member A(CLEC6A)	CLEC6A
NM_001007097	-2.32	0.23	101.25	4915	Homo sapiens	neurotrophic receptor tyrosine kinase 2(NTRK2)	NTRK2
NM_001007125	-2.96	0.0612	71.76	198437	Homo sapiens	LKAAEAR motif containing 1(LKAAEAR1)	LKAAEAR1
NM_001007139	-3.73	0.35	1492.53	3481	Homo sapiens	insulin like growth factor 2(IGF2)	IGF2
NM_001007169	-1.18	0.178	221.88	158399	Homo sapiens	zinc finger protein 483(ZNF483)	ZNF483
NM_001007188	-1.05	0.222	177.31	9681	Homo sapiens	DEP domain containing 5(DEPDC5)	DEPDC5
NM_001007240	-1.91	0.133	44.39	2813	Homo sapiens	glycoprotein 2(GP2)	GP2
NM_001007243	-1.27	0.163	152.59	6770	Homo sapiens	steroidogenic acute regulatory protein(STAR)	STAR
NM_001007255	-4.82	0.057	912.18	126823	Homo sapiens	kelch domain containing 9(KLHDC9)	KLHDC9
NM_001007256	-6.01	0.0948	1633.33	126823	Homo sapiens	kelch domain containing 9(KLHDC9)	KLHDC9
NM_001007271	-5.67	0.232	114.6	51207	Homo sapiens	dual specificity phosphatase 13(DUSP13)	DUSP13
NM_001007272	-5.9	0.155	68.98	51207	Homo sapiens	dual specificity phosphatase 13(DUSP13)	DUSP13
NM_001007273	-4.98	0.194	77.89	51207	Homo sapiens	dual specificity phosphatase 13(DUSP13)	DUSP13
